sample_id,image_path,label_path,width,height,status,is_negative,negative_category,has_fire,has_smoke,class_ids,annotation_valid,sha256,perceptual_hash,data_origin,license_status,provenance_status,included,exclusion_reason
medyoussef_AoF06733,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06733.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06733.txt,768,432,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,6137a4cc623b2d96babe45e5eca8821467d0025f2d5d502fcf76379e620070be,fffffe7818000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06734,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06734.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06734.txt,768,432,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,5cde8437cf5c6846513445648eed76794836bbce0c8b1ea290fc0ea60eefbae0,fffffe3818000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06735,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06735.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06735.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,3923f8f4a5ebcad5b8ce15ee17e094df5690c2c207222b1295f6a2d0a65ed57b,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06736,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06736.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06736.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d59f3950efe64000a2708b778c65c8b15d94d558a1cb4e7f96a71001e6d58c6e,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06737,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06737.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06737.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,9ff85980709d7988c48bdce1404b10e1482f1a79b0300a02bd0bf75be11f848c,ffffff0000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06738,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06738.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06738.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,63c03a9bca8e8c70fd401d9ee593e126f3080e6a7da88beb68258094d6da9aac,c00000000040c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06739,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06739.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06739.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,4a5950a2546e216a7cd66843891b568b2ac2631b638e47df33c43c2e16405c01,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06740,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06740.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06740.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d41dfac56ad34ce93ceec8f43806c0023b37854b4d3b2971d1f40d95c540f8f6,ff1f110000044002,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06741,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06741.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06741.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,64770aed52d5329a025306cffd5b1983e505b6fb5be5e113c3e8384d096ecbe3,c00000000000c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06742,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06742.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06742.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,8d7967512d60327fd689b7190b8cb75ada15551efde53ee7c25deaecb7956993,ffff300000044600,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06743,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06743.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06743.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7e0608898bbc8393790b3d56f4895ff7106a77ff4663a7e18b1083ccc3ee0b10,ffff300000044200,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06744,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06744.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06744.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d8f0f5c46a8b4913ea7a1259d18b05abc421650dd8f2f73018c11151199620e9,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06745,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06745.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06745.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d28c24dc8fae7672eb419e283534c4d90db4fa44dc4f3de13e1b1e732d1ff0a3,ffffffc000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06746,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06746.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06746.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,4a0c6a7e362016e68fba3701014e3d3b986bf2f1cf8c94727681a8df799122f6,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06747,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06747.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06747.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,087a15a5ecfbfd54132ffa26a43b871c0846cb4c92dbd898ca2b6d925a3065e4,fecc202060703030,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06748,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06748.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06748.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ced386dab0f44d9bde97fa04240f8eec3702da87289ebfc921b38eaabfa0c76f,fecc202060703030,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06749,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06749.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06749.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,590bd67a1408886e2413505f641033524c845eea9fc20bcd01dbceac18f39750,c00000000040c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06750,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06750.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06750.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d9632a53ab1bb936ae99a744c86776c613bec92f25330c64b64bb36260c6d22e,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06751,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06751.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06751.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,8e3985a6019ea8812c2353bbca99f07e3f39d62a7e5469ecc33084aee9dc3ed4,7f7c000202032323,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06752,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06752.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06752.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7f8797079963f75117b80dcf3aa11256f6ed49961911c8dd893a63b6fd585875,7f7c000202032323,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06753,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06753.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06753.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,369b497f874218cd8b0a660830755e79ef87559471a709adba28eabaa731e1a8,7f9f00020283c3e3,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06754,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06754.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06754.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,b2017df149496603b4bf0f51919baa93ba65279902e30e16e5b33076c111f8ca,7f9f00020283c3e3,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06755,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06755.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06755.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7a4fc0ab83989b6b288b6860a4fcdf24da1985cfd4eb5b6c5754647457437114,7f9f00020203c3e3,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06756,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06756.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06756.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,938b9ba63cd20965c7e39da204bc584b420758105aac402e2334c6b468c77951,7f9f00020283c3e3,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06757,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06757.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06757.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,2383a937dbe839636c9dfffacd13d270a4e7a9c2794c5a7673728a9829b0dbc6,ff3f000000003f6f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06758,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06758.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06758.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,b3ca6f3bce6ff28784883e50beb033f4a09dca314c6879e1b3b9198e6ae3489e,7f9f00020283c3e3,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06759,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06759.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06759.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,61b5dfea15ec297f53cc8982542f1364cd2eb4cd79d301280a0c47cb99bdca57,c080000000007f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06760,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06760.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06760.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,49b4976f3245f085ecb90278cc60baeaea29333debbbffff83f0b3ccdb20332c,ffff0c0000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF06761,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF06761.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF06761.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,da058babef12c6986cc0478984efc9ab364f82cb12d088105eb149d633b844f4,ffff000000000f2f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
