sample_id,canonical_image_path,canonical_label_path,source_dataset,original_image_path,original_label_path,original_filename,sha256,perceptual_hash,width,height,has_fire,has_smoke,fire_box_count,smoke_box_count,is_negative,group_id,scene_id,video_id,license_status,split,excluded,exclusion_reason
hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/test/images/-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/test/labels/-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.txt,-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.jpg,28829f711522e7d8e87e9833988ae74e79b17af9d32521f6c3fe97bf9a703eec,99cd269365936966,640,640,True,False,1,0,False,hf_kien_indoor:image:-2022-04-05-195954_png,-2022-04-05-195954_png,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973.txt,18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973.jpg,dfe6522e1bf2b877c19148890f8168ee0ab27f379ff59b77e0479acae6f605e7,9c316167cf98172e,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2366,18test2366,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163.txt,18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163.jpg,578050d6a6c2253fde4203389da0f96e8d0d75d25748e106c658fde97cfe9dc7,9c3761e7cd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2388,18test2388,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41.txt,18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41.jpg,6b69866e0d809d56f58abf9579fafdffa7be0aaef522f3e70f809d23de6cdad6,9c2163e7cf88173a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2388,18test2388,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade.txt,18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade.jpg,c4519a5b30c5f887943fbf755ace6c8ff95e279354f83b56e9992d215c608fdd,9c2161e7cf9c053e,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2399,18test2399,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b.txt,18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b.jpg,289bc67fa99a822e212856a67e18dbc94c6e0df2a9f2474c434c620b911c60f4,9c3361efcd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2399,18test2399,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b.txt,18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b.jpg,e4051a033cdd415aa20fb9000f388c3b526f4b0f525b064145fa0e30c46ae510,9c3161e7cf8c073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2399,18test2399,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1.txt,18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1.jpg,a44f9d415fbafd93ca6f74f871c04cceabbdac54ebc9bef567397a47818704d7,9c3163e6cd8c153e,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2410,18test2410,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600.txt,18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600.jpg,ec7a421c88f574a1ad357cbe7492326e13b9925fc2f5acab2bc5bf7ca90e1159,9c3361f7cd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2410,18test2410,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3.txt,18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3.jpg,894981380c57e6950d8b297418235e08dda8537b070840bc7eed1bb6ad825408,9c2563dfcd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2421,18test2421,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc.txt,18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc.jpg,7dcf1641c942c3631586a9c54654a38d2b1350ff8ac081091203b79904c7d6d9,9c3563cfcd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2421,18test2421,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c.txt,18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c.jpg,5834d03f118554c016682c3118a2196889a8f52cb99ac837ca1393d7d7481f3b,9c3761cfcd88073a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2421,18test2421,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554_655f6551b71f,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554_655f6551b71f.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554_655f6551b71f.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554.txt,18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554.jpg,655f6551b71f64ec0e81e2af1f8871ad053ac03e4449285c7479593c395b04d0,dc6163c6cd9c132e,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2432,18test2432,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6_817c36d8792b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6_817c36d8792b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6_817c36d8792b.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6.txt,18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6.jpg,817c36d8792bc106ef99321293702ba6e4f6557971fe451f1056bc55753bc4a4,9c6361d7cd8c172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2432,18test2432,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c_e631c2561104,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c_e631c2561104.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c_e631c2561104.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c.txt,18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c.jpg,e631c2561104f776e80b0b8e938236088caa44d1ba2d1aba8c077d68dfe88369,dc6163d6ed88172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2443,18test2443,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71_402b18e77191,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71_402b18e77191.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71_402b18e77191.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71.txt,18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71.jpg,402b18e7719130ce17c5d42568339d62d7824d1fc87014eb4cab0ce949fc237b,dc6761d6cd88172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2443,18test2443,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc_bcb3c41b8ba9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc_bcb3c41b8ba9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc_bcb3c41b8ba9.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc.txt,18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc.jpg,bcb3c41b8ba93e82ecb2bb880dda7a508257598752b30c434eed384923bd72da,dc6761d6cd88172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2454,18test2454,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205_909d792aef35,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205_909d792aef35.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205_909d792aef35.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205.txt,18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205.jpg,909d792aef353b6c800b2bc7adc625b4137d6e48a597c6038a2be4c5b43c235d,dc6761d6cd88172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2454,18test2454,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a_65c9b8e00351,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a_65c9b8e00351.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a_65c9b8e00351.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a.txt,18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a.jpg,65c9b8e00351dee0e27e7339dd9e3ff5fec4a56d35b6c35b70d47649c2b0a9c3,dc6163d2ed8c172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2454,18test2454,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4_e843fb8d0c10,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4_e843fb8d0c10.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4_e843fb8d0c10.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4.txt,18test2465_jpg.rf.b592afa911cd662fca56a6ce5745d5a4.jpg,e843fb8d0c103adf2040d7acbe106e2fb124d7571fc45c3e86cc26f2de78ab7d,dc6763d2ec88172a,416,416,False,True,0,1,False,hf_kien_indoor:image:18test2465,18test2465,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
