sample_id,canonical_image_path,canonical_label_path,source_dataset,original_image_path,original_label_path,original_filename,sha256,perceptual_hash,width,height,has_fire,has_smoke,fire_box_count,smoke_box_count,is_negative,negative_category,is_synthetic,is_cctv_like,group_id,scene_id,video_id,license_status,provenance_status,data_origin,split,excluded,exclusion_reason
kien_hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068.txt,hf_kien_indoor_firefold11_3120_jpg.rf.f51e6bc1d7f1434eeeff734f3eada4fe_ec0e229e1068.jpg,ec0e229e1068bfefe214dccd20175226fb4470db588c431079221afa5fc03f3c,068680f0ff60f0ff,,,True,False,2,0,False,,False,,ec0e229e1068bfefe214dccd20175226fb4470db588c431079221afa5fc03f3c,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621.txt,hf_kien_indoor_firefold11_3144_jpg.rf.6ae78f2e2eb967fc715059d8dc766562_273c32d60621.jpg,273c32d6062161f04e4f42042e0b2f57f26141c06e21af155402f79d8d998613,068680b0ff60e0ff,,,True,False,2,0,False,,False,,273c32d6062161f04e4f42042e0b2f57f26141c06e21af155402f79d8d998613,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9.txt,hf_kien_indoor_firefold11_3270_jpg.rf.ea5ceb24864c3e4dd0aaf27e5e6072f3_0242c6cd96e9.jpg,0242c6cd96e91eff6fee707af464fa80881f5ebf5f44f8c0a75c09526afe797b,07068090ff60e0ff,,,True,False,2,0,False,,False,,0242c6cd96e91eff6fee707af464fa80881f5ebf5f44f8c0a75c09526afe797b,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b.txt,hf_kien_indoor_firefold11_3645_jpg.rf.eeee9e5ba9b797ff7cd0a95ba227921f_66243a94d71b.jpg,66243a94d71b6b0513423ad08146e857c63dd878512b5e4f1b94aa302b761976,0f0700e0ff4062ff,,,True,False,2,0,False,,False,,66243a94d71b6b0513423ad08146e857c63dd878512b5e4f1b94aa302b761976,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389.txt,hf_kien_indoor_firefold11_3795_jpg.rf.030aed6c0d7d40d51cd25be153fb94aa_41ccfbb0f389.jpg,41ccfbb0f389b3bbf0edcbf87f91fc6ab1452eec8e0f6fd9dab824e0e1644f56,0f0700a0ff4040ff,,,True,False,4,0,False,,False,,41ccfbb0f389b3bbf0edcbf87f91fc6ab1452eec8e0f6fd9dab824e0e1644f56,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17.txt,hf_kien_indoor_firefold1_234_jpg.rf.768861e9f3ce6ec808414a56b1c0a841_b38d37080b17.jpg,b38d37080b17704c859148b36abbeb7a627c6ddf2d5af422b44b85e46392abc7,000300e4ff3f3f7f,,,True,False,1,0,False,,False,,b38d37080b17704c859148b36abbeb7a627c6ddf2d5af422b44b85e46392abc7,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442.txt,hf_kien_indoor_firefold1_90_jpg.rf.dfeab4ea2c04983952d063ca22cf9086_e95b5adb1442.jpg,e95b5adb14427ddd7dee579d5a4777491882ace3cfd2f748a95d1df8d61dbfb9,000300f4ff3f3f7f,,,True,False,1,0,False,,False,,e95b5adb14427ddd7dee579d5a4777491882ace3cfd2f748a95d1df8d61dbfb9,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b.txt,hf_kien_indoor_firefold1__1323_jpg.rf.780743292c3eed8a5e4c39725324fc92_52c5a3defc4b.jpg,52c5a3defc4bf8eb34cc36440304ed025ddb4fb87b28fafff4b2e4e7d581e07d,ff3f1f0400e3ff00,,,True,False,1,0,False,,False,,52c5a3defc4bf8eb34cc36440304ed025ddb4fb87b28fafff4b2e4e7d581e07d,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3.txt,hf_kien_indoor_firefold1__2277_jpg.rf.fb35be62e3cdfeeb75ba40c420ff6949_725b5b9fa1b3.jpg,725b5b9fa1b35b59ecc052bade848b549c4cad5b4c64b47e04349df44e58ee82,3f3f0f03002f0f1f,,,True,False,1,0,False,,False,,725b5b9fa1b35b59ecc052bade848b549c4cad5b4c64b47e04349df44e58ee82,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f.txt,hf_kien_indoor_firefold1__2388_jpg.rf.8c649aa2347cd336bddc6ad6dbf7d94e_526b89ce754f.jpg,526b89ce754fbb169b82c56eaa6b3fead311f600f8b05aa5e8aa2c295a430703,1f070000ffc7ffff,,,True,False,1,0,False,,False,,526b89ce754fbb169b82c56eaa6b3fead311f600f8b05aa5e8aa2c295a430703,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9.txt,hf_kien_indoor_firefold2_156_jpg.rf.3eb6309eb1df97c7de50bbcb32aa58c4_548f9ae11ba9.jpg,548f9ae11ba9d7a1fdce90eb1b711b603c9c178cd0697cdadd141058a361f9b1,1f1f1f1f333f3f37,,,True,False,2,0,False,,False,,548f9ae11ba9d7a1fdce90eb1b711b603c9c178cd0697cdadd141058a361f9b1,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407.txt,hf_kien_indoor_firefold2_165_jpg.rf.014243245fa4dfee9d57a54b861add2c_e1ca10f58407.jpg,e1ca10f58407577bd696e1036fa727cf5a94d7ff2827fcde5131d5050610274a,1f1f1f07277f7f37,,,True,False,1,0,False,,False,,e1ca10f58407577bd696e1036fa727cf5a94d7ff2827fcde5131d5050610274a,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733.txt,hf_kien_indoor_firefold2_225_jpg.rf.5ebd8f35779a23222c4593510163d6a5_2ce1878d5733.jpg,2ce1878d5733ad03d2ee24bd8297546414472972c1758307bc11cd410c88a868,1f1f1f07277f7f27,,,True,False,1,0,False,,False,,2ce1878d5733ad03d2ee24bd8297546414472972c1758307bc11cd410c88a868,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099.txt,hf_kien_indoor_firefold2_375_jpg.rf.2d94d5286c20482aaafbdfe528f50094_447f3db4e099.jpg,447f3db4e099ea406a1ded3c36d83b75dd52e59a607d28227bf12cacdab2665e,2f070f6fc3e7ffc3,,,True,False,2,0,False,,False,,447f3db4e099ea406a1ded3c36d83b75dd52e59a607d28227bf12cacdab2665e,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf.txt,hf_kien_indoor_firefold2_6_jpg.rf.b32f27a1d20a17eab66537ee702143f3_2142d9585adf.jpg,2142d9585adf6ef1a7e0d57006881aeefa0de2044466885ea8bf5b5be666c411,3f1f3f3f331f1f13,,,True,False,1,0,False,,False,,2142d9585adf6ef1a7e0d57006881aeefa0de2044466885ea8bf5b5be666c411,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c.txt,hf_kien_indoor_firefold309_0_jpg.rf.c1d696e3e41c60ad27dbcaa615df7219_ad108f4fac3c.jpg,ad108f4fac3cf7b129d76ca01c66e19b563887d175722262adcd5f53af0bd5a7,021f9f1f0d1f0700,,,True,False,2,0,False,,False,,ad108f4fac3cf7b129d76ca01c66e19b563887d175722262adcd5f53af0bd5a7,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b.txt,hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b.jpg,855171ab3a1bfd73821e075c1012917d2e0313bd0ef7f44306c6df815b53ff59,1f040f1f377f7f37,,,True,False,1,0,False,,False,,855171ab3a1bfd73821e075c1012917d2e0313bd0ef7f44306c6df815b53ff59,,,existing_dataset,local_existing,local_existing,train,False,
kien_hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/images/train/kien_hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v2_1_real/labels/train/kien_hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa.txt,hf_kien_indoor_existing,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/images/train/hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/fire_smoke_v1/labels/train/hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa.txt,hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa.jpg,1dfec34422fa25c56763b559c6b8fb96cfa8e8532d485fc6c8c0e7d258a1c90a,1f040f1f377f7f37,,,True,False,2,0,False,,False,,1dfec34422fa25c56763b559c6b8fb96cfa8e8532d485fc6c8c0e7d258a1c90a,,,existing_dataset,local_existing,local_existing,train,False,
