sample_id,image_path,label_path,width,height,status,is_negative,has_fire,has_smoke,class_ids,annotation_valid,license_status,provenance_status,included,exclusion_reason
smoke_105,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_105.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_105.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_111,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_111.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_111.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_85,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_85.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_85.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_91,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_91.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_91.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_90,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_90.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_90.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_84,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_84.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_84.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_110,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_110.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_110.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_104,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_104.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_104.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_53,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_53.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_53.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_138,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_138.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_138.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_47,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_47.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_47.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_312,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_312.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_312.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_474,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_474.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_474.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_460,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_460.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_460.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_306,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_306.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_306.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_448,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_448.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_448.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_299,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_299.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_299.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_266,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_266.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_266.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_272,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_272.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_272.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_258,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_258.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_258.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_264,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_264.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_264.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_270,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_270.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_270.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_338,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_338.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_338.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_476,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_476.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_476.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_310,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_310.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_310.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_304,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_304.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_304.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_462,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_462.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_462.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_489,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_489.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_489.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_51,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_51.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_51.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_45,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_45.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_45.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_112,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_112.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_112.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_79,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_79.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_79.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_106,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_106.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_106.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_92,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_92.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_92.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_86,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_86.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_86.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_87,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_87.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_87.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_93,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_93.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_93.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_78,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_78.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_78.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_107,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_107.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_107.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_113,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_113.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_113.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_44,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_44.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_44.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_50,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_50.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_50.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_488,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_488.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_488.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_305,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_305.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_305.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_463,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_463.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_463.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_477,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_477.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_477.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_311,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_311.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_311.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_339,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_339.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_339.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_271,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_271.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_271.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_265,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_265.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_265.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_259,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_259.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_259.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_261,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_261.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_261.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_275,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_275.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_275.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_249,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_249.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_249.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_315,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_315.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_315.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_473,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_473.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_473.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_467,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_467.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_467.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_301,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_301.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_301.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_329,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_329.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_329.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_498,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_498.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_498.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_68,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_68.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_68.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_117,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_117.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_117.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_103,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_103.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_103.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_54,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_54.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_54.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_40,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_40.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_40.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_97,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_97.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_97.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_83,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_83.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_83.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_82,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_82.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_82.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_96,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_96.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_96.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_41,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_41.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_41.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_55,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_55.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_55.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_102,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_102.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_102.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_69,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_69.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_69.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_116,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_116.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_116.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_499,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_499.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_499.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_328,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_328.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_328.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_466,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_466.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_466.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_300,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_300.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_300.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_314,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_314.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_314.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_472,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_472.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_472.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_248,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_248.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_248.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_274,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_274.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_274.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_260,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_260.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_260.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_276,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_276.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_276.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_262,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_262.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_262.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_289,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_289.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_289.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_302,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_302.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_302.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_464,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_464.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_464.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_470,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_470.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_470.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_316,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_316.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_316.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_458,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_458.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_458.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_100,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_100.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_100.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_114,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_114.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_114.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_43,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_43.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_43.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_128,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_128.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_128.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_57,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_57.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_57.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_80,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_80.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_80.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_94,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_94.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_94.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
smoke_95,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/images/smoke_95.jpg,data/raw/hf_candidates/LibreYOLO_smoke-uvylj/train/labels/smoke_95.txt,512,512,UNKNOWN,False,False,False,,False,pending,False,exact_duplicate
